Year,Date,Hourly Demand Met (in MW)
2025,03-Feb 2am,150434.15
2025,03-Feb 3am,149649.22
2025,03-Feb 4am,150710.05
2025,03-Feb 5am,158288.76
2025,03-Feb 6am,173613.45
2025,03-Feb 7am,196282.48
2025,03-Feb 8am,209757.31
2025,03-Feb 9am,220328.05
2025,03-Feb 10am,229368.37
2025,03-Feb 11am,229222.79
2025,03-Feb 12pm,222913.36
2025,03-Feb 1pm,215819.13
2025,03-Feb 2pm,208529.12
2025,03-Feb 3pm,209411.79
2025,03-Feb 4pm,207273.73
2025,03-Feb 5pm,204627.02
2025,03-Feb 6pm,200612.38
2025,03-Feb 7pm,202007.8
2025,03-Feb 8pm,191720.6
2025,03-Feb 9pm,181619.64
2025,03-Feb 10pm,172191.81
2025,03-Feb 11pm,168874.54
2025,04-Feb 12am,162402.0
2025,04-Feb 1am,161195.14
2025,04-Feb 2am,158043.39
2025,04-Feb 3am,157049.36
2025,04-Feb 4am,157613.01
2025,04-Feb 5am,164393.74
2025,04-Feb 6am,177860.07
2025,04-Feb 7am,199655.4
2025,04-Feb 8am,209189.64
2025,04-Feb 9am,222047.02
2025,04-Feb 10am,229991.5
2025,04-Feb 11am,228150.62
2025,04-Feb 12pm,222893.98
2025,04-Feb 1pm,217316.76
2025,04-Feb 2pm,211709.86
2025,04-Feb 3pm,212101.7
2025,04-Feb 4pm,209839.27
2025,04-Feb 5pm,208466.36
2025,04-Feb 6pm,204450.58
2025,04-Feb 7pm,204381.53
2025,04-Feb 8pm,191286.35
2025,04-Feb 9pm,181499.38
2025,04-Feb 10pm,173668.58
2025,04-Feb 11pm,170181.76
2025,05-Feb 12am,163954.76
2025,05-Feb 1am,162866.79
2025,05-Feb 2am,160137.98
2025,05-Feb 3am,158398.19
2025,05-Feb 4am,158879.01
2025,05-Feb 5am,166012.65
2025,05-Feb 6am,179322.05
2025,05-Feb 7am,198645.03
2025,05-Feb 8am,209649.15
2025,05-Feb 9am,222335.17
2025,05-Feb 10am,230052.12
2025,05-Feb 11am,228984.53
2025,05-Feb 12pm,224735.38
2025,05-Feb 1pm,217123.41
2025,05-Feb 2pm,211994.48
2025,05-Feb 3pm,213118.82
2025,05-Feb 4pm,209530.74
2025,05-Feb 5pm,205748.88
2025,05-Feb 6pm,201939.04
2025,05-Feb 7pm,203522.3
2025,05-Feb 8pm,192875.02
2025,05-Feb 9pm,182309.73
2025,05-Feb 10pm,174179.88
2025,05-Feb 11pm,171456.22
2025,06-Feb 12am,165918.62
2025,06-Feb 1am,169923.69
2025,06-Feb 2am,161090.44
2025,06-Feb 3am,159446.06
2025,06-Feb 4am,159799.64
2025,06-Feb 5am,166863.32
2025,06-Feb 6am,179544.99
2025,06-Feb 7am,203764.26
2025,06-Feb 8am,215731.72
2025,06-Feb 9am,225048.09
2025,06-Feb 10am,232224.15
2025,06-Feb 11am,228125.16
2025,06-Feb 12pm,221505.27
2025,06-Feb 1pm,216068.29
2025,06-Feb 2pm,210715.81
2025,06-Feb 3pm,211382.08
2025,06-Feb 4pm,209543.31
2025,06-Feb 5pm,205090.34
2025,06-Feb 6pm,203059.73
2025,06-Feb 7pm,206214.84
2025,06-Feb 8pm,194940.84
2025,06-Feb 9pm,184042.47
2025,06-Feb 10pm,175853.99
2025,06-Feb 11pm,171861.66
2025,07-Feb 12am,165268.79
2025,07-Feb 1am,163591.34
2025,07-Feb 2am,159973.09
2025,07-Feb 3am,158489.64
2025,07-Feb 4am,159204.96
2025,07-Feb 5am,166304.28
2025,07-Feb 6am,179987.07
2025,07-Feb 7am,205376.51
2025,07-Feb 8am,219770.39
2025,07-Feb 9am,228746.84
2025,07-Feb 10am,235653.05
2025,07-Feb 11am,232220.32
2025,07-Feb 12pm,226925.53
2025,07-Feb 1pm,218516.89
2025,07-Feb 2pm,213001.92
2025,07-Feb 3pm,211408.51
2025,07-Feb 4pm,209516.19
2025,07-Feb 5pm,205967.1
2025,07-Feb 6pm,202334.97
2025,07-Feb 7pm,205785.48
2025,07-Feb 8pm,193124.09
2025,07-Feb 9pm,183603.34
2025,07-Feb 10pm,174772.12
2025,07-Feb 11pm,170915.92
2025,08-Feb 12am,165096.93
2025,08-Feb 1am,163930.6
2025,08-Feb 2am,160923.99
2025,08-Feb 3am,159614.41
2025,08-Feb 4am,159961.66
2025,08-Feb 5am,166701.4
2025,08-Feb 6am,179216.55
2025,08-Feb 7am,200419.93
2025,08-Feb 8am,213965.66
2025,08-Feb 9am,225007.35
2025,08-Feb 10am,231671.15
2025,08-Feb 11am,229777.88
2025,08-Feb 12pm,225102.64
2025,08-Feb 1pm,218145.82
2025,08-Feb 2pm,213892.34
2025,08-Feb 3pm,215054.54
2025,08-Feb 4pm,213194.46
2025,08-Feb 5pm,209311.49
2025,08-Feb 6pm,202889.5
2025,08-Feb 7pm,204023.95
2025,08-Feb 8pm,192309.94
2025,08-Feb 9pm,182181.27
2025,08-Feb 10pm,174396.99
2025,08-Feb 11pm,172008.43
2025,09-Feb 12am,166209.18
2025,09-Feb 1am,164548.84
2025,09-Feb 2am,161824.33
2025,09-Feb 3am,159857.77
2025,09-Feb 4am,160038.21
2025,09-Feb 5am,165649.96
2025,09-Feb 6am,175445.39
2025,09-Feb 7am,191594.05
2025,09-Feb 8am,205885.6
2025,09-Feb 9am,217101.8
2025,09-Feb 10am,225871.66
2025,09-Feb 11am,223769.39
2025,09-Feb 12pm,220776.21
2025,09-Feb 1pm,213773.82
2025,09-Feb 2pm,206039.7
2025,09-Feb 3pm,203659.65
2025,09-Feb 4pm,197786.38
2025,09-Feb 5pm,193543.63
2025,09-Feb 6pm,188900.17
2025,09-Feb 7pm,193157.54
2025,09-Feb 8pm,182987.25
2025,09-Feb 9pm,174586.92
2025,09-Feb 10pm,167625.8
2025,09-Feb 11pm,164504.09
2025,10-Feb 12am,159490.57
2025,10-Feb 1am,158918.47
2025,10-Feb 2am,155214.48
2025,10-Feb 3am,154002.76
2025,10-Feb 4am,155053.59
2025,10-Feb 5am,162720.91
2025,10-Feb 6am,177846.71
2025,10-Feb 7am,199719.09
2025,10-Feb 8am,211085.11
2025,10-Feb 9am,222758.67
2025,10-Feb 10am,232837.54
2025,10-Feb 11am,232623.29
2025,10-Feb 12pm,228923.94
2025,10-Feb 1pm,221921.94
2025,10-Feb 2pm,215412.03
2025,10-Feb 3pm,216528.08
2025,10-Feb 4pm,214481.99
2025,10-Feb 5pm,209631.48
2025,10-Feb 6pm,201593.69
2025,10-Feb 7pm,203320.04
2025,10-Feb 8pm,193301.76
2025,10-Feb 9pm,183834.56
2025,10-Feb 10pm,175839.37
2025,10-Feb 11pm,172728.45
2025,11-Feb 12am,167080.79
2025,11-Feb 1am,165860.26
2025,11-Feb 2am,162718.76
2025,11-Feb 3am,161344.09
2025,11-Feb 4am,161049.62
2025,11-Feb 5am,168319.81
2025,11-Feb 6am,181288.12
2025,11-Feb 7am,201641.77
2025,11-Feb 8am,211536.08
2025,11-Feb 9am,224343.04
2025,11-Feb 10am,232637.88
2025,11-Feb 11am,231161.63
2025,11-Feb 12pm,228088.85
2025,11-Feb 1pm,222438.38
2025,11-Feb 2pm,216436.53
2025,11-Feb 3pm,217781.1
2025,11-Feb 4pm,215509.67
2025,11-Feb 5pm,210985.22
2025,11-Feb 6pm,204230.89
2025,11-Feb 7pm,204444.47
2025,11-Feb 8pm,194931.41
2025,11-Feb 9pm,184395.66
2025,11-Feb 10pm,176879.58
2025,11-Feb 11pm,173890.29
2025,12-Feb 12am,169100.81
2025,12-Feb 1am,167411.39
2025,12-Feb 2am,164711.25
2025,12-Feb 3am,162698.68
2025,12-Feb 4am,163413.67
2025,12-Feb 5am,170966.36
2025,12-Feb 6am,183056.32
2025,12-Feb 7am,203795.8
2025,12-Feb 8am,213627.59
2025,12-Feb 9am,223629.44
2025,12-Feb 10am,234987.55
2025,12-Feb 11am,234266.47
2025,12-Feb 12pm,230286.5
2025,12-Feb 1pm,221579.47
2025,12-Feb 2pm,214711.4
2025,12-Feb 3pm,215785.11
2025,12-Feb 4pm,212984.39
2025,12-Feb 5pm,210629.09
2025,12-Feb 6pm,204259.16
2025,12-Feb 7pm,204736.44
2025,12-Feb 8pm,194786.68
2025,12-Feb 9pm,183949.15
2025,12-Feb 10pm,177200.86
2025,12-Feb 11pm,174900.63
2025,13-Feb 12am,169001.39
2025,13-Feb 1am,168329.48
2025,13-Feb 2am,164930.42
2025,13-Feb 3am,163519.74
2025,13-Feb 4am,163787.0
2025,13-Feb 5am,170683.43
2025,13-Feb 6am,182793.81
2025,13-Feb 7am,204030.04
2025,13-Feb 8am,213489.81
2025,13-Feb 9am,223932.46
2025,13-Feb 10am,232706.09
2025,13-Feb 11am,230243.18
2025,13-Feb 12pm,222191.77
2025,13-Feb 1pm,215180.04
2025,13-Feb 2pm,210179.74
2025,13-Feb 3pm,212058.86
2025,13-Feb 4pm,210057.98
2025,13-Feb 5pm,209250.58
2025,13-Feb 6pm,202780.22
2025,13-Feb 7pm,204462.91
2025,13-Feb 8pm,196400.57
2025,13-Feb 9pm,185647.58
2025,13-Feb 10pm,177575.98
2025,13-Feb 11pm,175007.69
2025,14-Feb 12am,169557.05
2025,14-Feb 1am,168272.35
2025,14-Feb 2am,164926.0
2025,14-Feb 3am,163381.43
2025,14-Feb 4am,163846.37
2025,14-Feb 5am,171547.09
2025,14-Feb 6am,183337.36
2025,14-Feb 7am,204826.25
2025,14-Feb 8am,213498.75
2025,14-Feb 9am,224397.29
2025,14-Feb 10am,231803.21
2025,14-Feb 11am,231485.9
2025,14-Feb 12pm,225350.13
2025,14-Feb 1pm,217814.54
2025,14-Feb 2pm,210659.39
2025,14-Feb 3pm,209983.74
2025,14-Feb 4pm,211206.76
2025,14-Feb 5pm,212446.8
2025,14-Feb 6pm,203235.22
2025,14-Feb 7pm,204924.87
2025,14-Feb 8pm,195722.14
2025,14-Feb 9pm,184575.9
2025,14-Feb 10pm,177157.0
2025,14-Feb 11pm,175007.23
2025,15-Feb 12am,169339.7
2025,15-Feb 1am,167842.94
2025,15-Feb 2am,164558.77
2025,15-Feb 3am,162432.42
2025,15-Feb 4am,162683.24
2025,15-Feb 5am,169762.8
2025,15-Feb 6am,183266.93
2025,15-Feb 7am,202491.01
2025,15-Feb 8am,212328.17
2025,15-Feb 9am,222983.85
2025,15-Feb 10am,232009.6
2025,15-Feb 11am,230022.06
2025,15-Feb 12pm,223732.81
2025,15-Feb 1pm,217132.4
2025,15-Feb 2pm,212134.27
2025,15-Feb 3pm,214052.96
2025,15-Feb 4pm,211527.32
2025,15-Feb 5pm,206914.25
2025,15-Feb 6pm,200222.07
2025,15-Feb 7pm,204884.85
2025,15-Feb 8pm,194730.36
2025,15-Feb 9pm,183177.12
2025,15-Feb 10pm,175798.98
2025,15-Feb 11pm,174001.92
2025,16-Feb 12am,169025.83
2025,16-Feb 1am,167892.25
2025,16-Feb 2am,164661.48
2025,16-Feb 3am,163390.26
2025,16-Feb 4am,163313.7
2025,16-Feb 5am,168845.77
2025,16-Feb 6am,177897.24
2025,16-Feb 7am,193597.21
2025,16-Feb 8am,203977.09
2025,16-Feb 9am,214368.93
2025,16-Feb 10am,223504.62
2025,16-Feb 11am,221215.72
2025,16-Feb 12pm,216945.43
2025,16-Feb 1pm,211477.06
2025,16-Feb 2pm,205565.82
2025,16-Feb 3pm,201908.54
2025,16-Feb 4pm,199811.24
2025,16-Feb 5pm,195955.27
2025,16-Feb 6pm,189772.16
2025,16-Feb 7pm,193006.45
2025,16-Feb 8pm,183684.38
2025,16-Feb 9pm,174411.08
2025,16-Feb 10pm,168640.72
2025,16-Feb 11pm,167576.22
2025,17-Feb 12am,162983.91
2025,17-Feb 1am,162528.69
2025,17-Feb 2am,159774.65
2025,17-Feb 3am,157999.54
2025,17-Feb 4am,159112.8
2025,17-Feb 5am,166313.92
2025,17-Feb 6am,180692.97
2025,17-Feb 7am,201705.05
2025,17-Feb 8am,211973.69
2025,17-Feb 9am,221562.31
2025,17-Feb 10am,223546.62
2025,17-Feb 11am,230073.12
2025,17-Feb 12pm,225232.47
2025,17-Feb 1pm,220083.21
2025,17-Feb 2pm,215574.68
2025,17-Feb 3pm,216623.78
2025,17-Feb 4pm,214710.37
2025,17-Feb 5pm,211088.31
2025,17-Feb 6pm,203729.71
2025,17-Feb 7pm,204762.38
2025,17-Feb 8pm,196825.22
2025,17-Feb 9pm,185837.83
2025,17-Feb 10pm,178467.35
2025,17-Feb 11pm,176855.22
2025,18-Feb 12am,171408.14
2025,18-Feb 1am,170348.95
2025,18-Feb 2am,167516.06
2025,18-Feb 3am,165575.98
2025,18-Feb 4am,165720.45
2025,18-Feb 5am,172257.88
2025,18-Feb 6am,185474.73
2025,18-Feb 7am,204781.66
2025,18-Feb 8am,212796.5
2025,18-Feb 9am,222128.03
2025,18-Feb 10am,231441.79
2025,18-Feb 11am,233087.52
2025,18-Feb 12pm,227587.6
2025,18-Feb 1pm,221758.56
2025,18-Feb 2pm,216691.83
2025,18-Feb 3pm,217845.45
2025,18-Feb 4pm,214666.95
2025,18-Feb 5pm,210612.4
2025,18-Feb 6pm,203598.44
2025,18-Feb 7pm,204998.66
2025,18-Feb 8pm,196471.4
2025,18-Feb 9pm,185973.06
2025,18-Feb 10pm,179540.98
2025,18-Feb 11pm,177821.02
2025,19-Feb 12am,173180.22
2025,19-Feb 1am,171855.19
2025,19-Feb 2am,168554.5
2025,19-Feb 3am,166974.62
2025,19-Feb 4am,166774.58
2025,19-Feb 5am,173521.24
2025,19-Feb 6am,185789.65
2025,19-Feb 7am,205820.08
2025,19-Feb 8am,214113.09
2025,19-Feb 9am,222446.88
2025,19-Feb 10am,234081.86
2025,19-Feb 11am,233420.8
2025,19-Feb 12pm,224443.95
2025,19-Feb 1pm,218996.55
2025,19-Feb 2pm,215107.93
2025,19-Feb 3pm,215942.41
2025,19-Feb 4pm,214573.91
2025,19-Feb 5pm,212172.11
2025,19-Feb 6pm,204801.43
2025,19-Feb 7pm,206560.48
2025,19-Feb 8pm,196547.77
2025,19-Feb 9pm,185905.57
2025,19-Feb 10pm,179311.17
2025,19-Feb 11pm,177733.3
2025,20-Feb 12am,172851.44
2025,20-Feb 1am,171201.79
2025,20-Feb 2am,167061.58
2025,20-Feb 3am,164077.83
2025,20-Feb 4am,163136.37
2025,20-Feb 5am,168199.82
2025,20-Feb 6am,178620.46
2025,20-Feb 7am,198618.53
2025,20-Feb 8am,208971.83
2025,20-Feb 9am,217349.03
2025,20-Feb 10am,225915.45
2025,20-Feb 11am,222516.69
2025,20-Feb 12pm,216985.05
2025,20-Feb 1pm,210069.18
2025,20-Feb 2pm,207181.19
2025,20-Feb 3pm,210231.73
2025,20-Feb 4pm,210195.04
2025,20-Feb 5pm,208116.33
2025,20-Feb 6pm,202850.69
2025,20-Feb 7pm,203906.23
2025,20-Feb 8pm,194793.4
2025,20-Feb 9pm,184578.7
2025,20-Feb 10pm,178264.81
2025,20-Feb 11pm,176012.85
2025,21-Feb 12am,171290.2
2025,21-Feb 1am,170254.04
2025,21-Feb 2am,166754.06
2025,21-Feb 3am,164707.54
2025,21-Feb 4am,164813.32
2025,21-Feb 5am,170917.4
2025,21-Feb 6am,183283.44
2025,21-Feb 7am,204172.19
2025,21-Feb 8am,212396.28
2025,21-Feb 9am,221319.96
2025,21-Feb 10am,229972.24
2025,21-Feb 11am,228297.13
2025,21-Feb 12pm,223569.85
2025,21-Feb 1pm,217615.24
2025,21-Feb 2pm,212070.95
2025,21-Feb 3pm,214608.63
2025,21-Feb 4pm,213211.89
2025,21-Feb 5pm,209393.13
2025,21-Feb 6pm,202918.88
2025,21-Feb 7pm,204956.81
2025,21-Feb 8pm,196408.24
2025,21-Feb 9pm,186802.91
2025,21-Feb 10pm,180262.08
2025,21-Feb 11pm,179417.05
2025,22-Feb 12am,174849.47
2025,22-Feb 1am,173942.98
2025,22-Feb 2am,169832.37
2025,22-Feb 3am,168334.03
2025,22-Feb 4am,167606.7
2025,22-Feb 5am,174211.82
2025,22-Feb 6am,184700.28
2025,22-Feb 7am,202101.39
2025,22-Feb 8am,210236.07
2025,22-Feb 9am,220184.18
2025,22-Feb 10am,227735.07
2025,22-Feb 11am,225810.06
2025,22-Feb 12pm,220726.82
2025,22-Feb 1pm,214325.31
2025,22-Feb 2pm,210333.22
2025,22-Feb 3pm,212671.93
2025,22-Feb 4pm,211941.72
2025,22-Feb 5pm,207763.86
2025,22-Feb 6pm,200783.87
2025,22-Feb 7pm,203786.48
2025,22-Feb 8pm,195738.32
2025,22-Feb 9pm,186501.21
2025,22-Feb 10pm,180336.71
2025,22-Feb 11pm,179606.85
2025,23-Feb 12am,174078.48
2025,23-Feb 1am,173499.47
2025,23-Feb 2am,169867.19
2025,23-Feb 3am,167564.35
2025,23-Feb 4am,167549.42
2025,23-Feb 5am,172370.34
2025,23-Feb 6am,181329.22
2025,23-Feb 7am,194527.4
2025,23-Feb 8am,202074.6
2025,23-Feb 9am,209658.08
2025,23-Feb 10am,216824.76
2025,23-Feb 11am,215351.92
2025,23-Feb 12pm,210477.22
2025,23-Feb 1pm,206767.61
2025,23-Feb 2pm,200580.73
2025,23-Feb 3pm,200042.03
2025,23-Feb 4pm,197606.02
2025,23-Feb 5pm,193136.43
2025,23-Feb 6pm,186901.79
2025,23-Feb 7pm,194398.67
2025,23-Feb 8pm,185724.49
2025,23-Feb 9pm,177287.29
2025,23-Feb 10pm,171055.74
2025,23-Feb 11pm,170027.75
2025,24-Feb 12am,165088.41
2025,24-Feb 1am,164666.54
2025,24-Feb 2am,161525.29
2025,24-Feb 3am,159840.94
2025,24-Feb 4am,160373.11
2025,24-Feb 5am,166963.5
2025,24-Feb 6am,180258.84
2025,24-Feb 7am,201506.12
2025,24-Feb 8am,211756.85
2025,24-Feb 9am,219570.1
2025,24-Feb 10am,228060.72
2025,24-Feb 11am,225393.93
2025,24-Feb 12pm,219934.72
2025,24-Feb 1pm,210749.98
2025,24-Feb 2pm,207986.6
2025,24-Feb 3pm,211316.18
2025,24-Feb 4pm,210624.1
2025,24-Feb 5pm,208581.14
2025,24-Feb 6pm,199499.22
2025,24-Feb 7pm,205628.91
2025,24-Feb 8pm,195833.46
2025,24-Feb 9pm,186100.9
2025,24-Feb 10pm,180179.43
2025,24-Feb 11pm,178763.42
2025,25-Feb 12am,173692.27
2025,25-Feb 1am,172217.26
2025,25-Feb 2am,168800.08
2025,25-Feb 3am,166881.09
2025,25-Feb 4am,167249.56
2025,25-Feb 5am,172878.14
2025,25-Feb 6am,184913.07
2025,25-Feb 7am,204640.84
2025,25-Feb 8am,213044.54
2025,25-Feb 9am,220648.6
2025,25-Feb 10am,227503.79
2025,25-Feb 11am,225106.33
2025,25-Feb 12pm,222248.09
2025,25-Feb 1pm,216306.61
2025,25-Feb 2pm,210897.39
2025,25-Feb 3pm,213414.01
2025,25-Feb 4pm,212631.09
2025,25-Feb 5pm,207917.29
2025,25-Feb 6pm,200981.57
2025,25-Feb 7pm,205106.19
2025,25-Feb 8pm,196265.54
2025,25-Feb 9pm,186794.47
2025,25-Feb 10pm,180162.33
2025,25-Feb 11pm,178781.12
2025,26-Feb 12am,173873.19
2025,26-Feb 1am,173088.25
2025,26-Feb 2am,169497.42
2025,26-Feb 3am,167616.14
2025,26-Feb 4am,167417.78
2025,26-Feb 5am,174598.54
2025,26-Feb 6am,186027.68
2025,26-Feb 7am,200994.14
2025,26-Feb 8am,213207.8
2025,26-Feb 9am,223715.94
2025,26-Feb 10am,231951.56
2025,26-Feb 11am,227532.5
2025,26-Feb 12pm,220320.59
2025,26-Feb 1pm,213496.27
2025,26-Feb 2pm,208405.68
2025,26-Feb 3pm,210856.51
2025,26-Feb 4pm,208987.27
2025,26-Feb 5pm,205487.13
2025,26-Feb 6pm,195966.35
2025,26-Feb 7pm,199417.32
2025,26-Feb 8pm,188710.55
2025,26-Feb 9pm,180219.28
2025,26-Feb 10pm,174580.4
2025,26-Feb 11pm,174366.81
2025,27-Feb 12am,170918.94
2025,27-Feb 1am,169568.45
2025,27-Feb 2am,166811.08
2025,27-Feb 3am,164873.44
2025,27-Feb 4am,164348.75
2025,27-Feb 5am,170907.42
2025,27-Feb 6am,183466.94
2025,27-Feb 7am,201061.56
2025,27-Feb 8am,210542.51
2025,27-Feb 9am,217727.37
2025,27-Feb 10am,224819.06
2025,27-Feb 11am,224258.72
2025,27-Feb 12pm,219206.8
2025,27-Feb 1pm,213170.47
2025,27-Feb 2pm,209299.88
2025,27-Feb 3pm,211355.33
2025,27-Feb 4pm,211951.25
2025,27-Feb 5pm,207447.61
2025,27-Feb 6pm,202392.87
2025,27-Feb 7pm,204570.3
2025,27-Feb 8pm,195060.53
2025,27-Feb 9pm,184912.55
2025,27-Feb 10pm,178628.97
2025,27-Feb 11pm,178279.42
2025,28-Feb 12am,173823.97
2025,28-Feb 1am,172797.2
2025,28-Feb 2am,168813.25
2025,28-Feb 3am,166856.13
2025,28-Feb 4am,166789.0
2025,28-Feb 5am,173039.41
2025,28-Feb 6am,184695.85
2025,28-Feb 7am,201788.08
2025,28-Feb 8am,211201.9
2025,28-Feb 9am,219373.88
2025,28-Feb 10am,228505.89
2025,28-Feb 11am,228762.42
2025,28-Feb 12pm,223633.91
2025,28-Feb 1pm,216098.94
2025,28-Feb 2pm,211528.67
2025,28-Feb 3pm,213678.33
2025,28-Feb 4pm,213888.08
2025,28-Feb 5pm,210155.07
2025,28-Feb 6pm,201851.7
2025,28-Feb 7pm,205627.92
2025,28-Feb 8pm,195569.85
2025,28-Feb 9pm,185728.31
2025,28-Feb 10pm,179191.76
2025,28-Feb 11pm,178410.02
2025,01-Mar 12am,173361.99
2025,01-Mar 1am,172379.14
2025,01-Mar 2am,169191.33
2025,01-Mar 3am,166984.48
2025,01-Mar 4am,166777.42
2025,01-Mar 5am,171590.97
2025,01-Mar 6am,182779.79
2025,01-Mar 7am,197543.94
2025,01-Mar 8am,205199.24
2025,01-Mar 9am,213925.36
2025,01-Mar 10am,221596.25
2025,01-Mar 11am,220730.55
2025,01-Mar 12pm,215476.82
2025,01-Mar 1pm,209946.69
2025,01-Mar 2pm,207495.3
2025,01-Mar 3pm,210251.58
2025,01-Mar 4pm,210249.77
2025,01-Mar 5pm,206445.94
2025,01-Mar 6pm,197093.07
2025,01-Mar 7pm,201583.92
2025,01-Mar 8pm,193205.24
2025,01-Mar 9pm,183317.9
2025,01-Mar 10pm,177822.26
2025,01-Mar 11pm,178212.53
2025,02-Mar 12am,174302.12
2025,02-Mar 1am,173634.21
2025,02-Mar 2am,170167.36
2025,02-Mar 3am,168784.08
2025,02-Mar 4am,169888.63
2025,02-Mar 5am,174910.85
2025,02-Mar 6am,180337.46
2025,02-Mar 7am,190712.88
2025,02-Mar 8am,197231.02
2025,02-Mar 9am,205633.97
2025,02-Mar 10am,211143.85
2025,02-Mar 11am,210189.91
2025,02-Mar 12pm,205087.14
2025,02-Mar 1pm,200956.21
2025,02-Mar 2pm,197536.83
2025,02-Mar 3pm,198395.04
2025,02-Mar 4pm,196624.26
2025,02-Mar 5pm,191687.36
2025,02-Mar 6pm,185757.04
2025,02-Mar 7pm,192744.29
2025,02-Mar 8pm,186535.15
2025,02-Mar 9pm,178739.52
2025,02-Mar 10pm,173964.91
2025,02-Mar 11pm,174227.68
2025,03-Mar 12am,169459.25
2025,03-Mar 1am,168623.86
2025,03-Mar 2am,165115.29
2025,03-Mar 3am,163703.34
2025,03-Mar 4am,165994.65
2025,03-Mar 5am,172749.53
2025,03-Mar 6am,183375.26
2025,03-Mar 7am,197534.03
2025,03-Mar 8am,205745.74
2025,03-Mar 9am,216083.19
2025,03-Mar 10am,225081.63
2025,03-Mar 11am,224385.56
2025,03-Mar 12pm,219876.21
2025,03-Mar 1pm,212530.62
2025,03-Mar 2pm,209424.43
2025,03-Mar 3pm,212894.12
2025,03-Mar 4pm,212927.03
2025,03-Mar 5pm,211827.93
2025,03-Mar 6pm,202115.95
2025,03-Mar 7pm,202592.4
2025,03-Mar 8pm,197147.39
2025,03-Mar 9pm,189725.57
2025,03-Mar 10pm,184709.11
2025,03-Mar 11pm,183430.81
2025,04-Mar 12am,178589.45
2025,04-Mar 1am,177556.5
2025,04-Mar 2am,174450.01
2025,04-Mar 3am,171942.19
2025,04-Mar 4am,173607.66
2025,04-Mar 5am,179698.81
2025,04-Mar 6am,188505.79
2025,04-Mar 7am,203274.6
2025,04-Mar 8am,211352.86
2025,04-Mar 9am,220755.2
2025,04-Mar 10am,226968.69
2025,04-Mar 11am,225431.37
2025,04-Mar 12pm,219995.34
2025,04-Mar 1pm,212107.65
2025,04-Mar 2pm,208256.22
2025,04-Mar 3pm,212969.36
2025,04-Mar 4pm,213330.27
2025,04-Mar 5pm,212206.7
2025,04-Mar 6pm,207442.07
2025,04-Mar 7pm,207548.96
2025,04-Mar 8pm,201427.73
2025,04-Mar 9pm,191875.75
2025,04-Mar 10pm,185266.71
2025,04-Mar 11pm,183001.05
2025,05-Mar 12am,177905.74
2025,05-Mar 1am,176200.31
2025,05-Mar 2am,172325.21
2025,05-Mar 3am,170137.62
2025,05-Mar 4am,171550.55
2025,05-Mar 5am,178033.9
2025,05-Mar 6am,187220.67
2025,05-Mar 7am,204708.45
2025,05-Mar 8am,211925.61
2025,05-Mar 9am,215775.58
2025,05-Mar 10am,218517.77
2025,05-Mar 11am,214936.15
2025,05-Mar 12pm,208241.01
2025,05-Mar 1pm,201257.0
2025,05-Mar 2pm,196879.59
2025,05-Mar 3pm,201224.87
2025,05-Mar 4pm,204678.58
2025,05-Mar 5pm,206727.61
2025,05-Mar 6pm,200237.95
2025,05-Mar 7pm,204167.05
2025,05-Mar 8pm,198585.43
2025,05-Mar 9pm,188546.67
2025,05-Mar 10pm,181525.83
2025,05-Mar 11pm,179783.18
2025,06-Mar 12am,174812.52
2025,06-Mar 1am,173198.57
2025,06-Mar 2am,169043.06
2025,06-Mar 3am,167301.89
2025,06-Mar 4am,168977.7
2025,06-Mar 5am,174921.12
2025,06-Mar 6am,185031.18
2025,06-Mar 7am,201448.17
2025,06-Mar 8am,207853.14
2025,06-Mar 9am,217141.3
2025,06-Mar 10am,223826.3
2025,06-Mar 11am,221735.1
2025,06-Mar 12pm,216161.92
2025,06-Mar 1pm,210297.75
2025,06-Mar 2pm,205853.68
2025,06-Mar 3pm,207549.48
2025,06-Mar 4pm,212317.27
2025,06-Mar 5pm,209525.03
2025,06-Mar 6pm,200820.67
2025,06-Mar 7pm,204380.97
2025,06-Mar 8pm,197486.05
2025,06-Mar 9pm,187396.51
2025,06-Mar 10pm,181398.85
2025,06-Mar 11pm,180263.4
2025,07-Mar 12am,175255.72
2025,07-Mar 1am,174154.65
2025,07-Mar 2am,170451.03
2025,07-Mar 3am,169310.04
2025,07-Mar 4am,171040.66
2025,07-Mar 5am,178045.07
2025,07-Mar 6am,188779.34
2025,07-Mar 7am,206290.0
2025,07-Mar 8am,212453.31
2025,07-Mar 9am,222568.14
2025,07-Mar 10am,229724.73
2025,07-Mar 11am,231429.04
2025,07-Mar 12pm,226904.86
2025,07-Mar 1pm,223554.24
2025,07-Mar 2pm,213853.51
2025,07-Mar 3pm,217269.11
2025,07-Mar 4pm,219116.0
2025,07-Mar 5pm,214747.45
2025,07-Mar 6pm,202687.29
2025,07-Mar 7pm,206509.77
2025,07-Mar 8pm,199979.61
2025,07-Mar 9pm,190145.13
2025,07-Mar 10pm,185292.7
2025,07-Mar 11pm,184391.28
2025,08-Mar 12am,179347.5
2025,08-Mar 1am,178302.98
2025,08-Mar 2am,174867.04
2025,08-Mar 3am,172699.4
2025,08-Mar 4am,174331.83
2025,08-Mar 5am,181083.81
2025,08-Mar 6am,189009.1
2025,08-Mar 7am,203641.7
2025,08-Mar 8am,209958.97
